I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD
242,Scherzlied,,4.195491081902847,0.75,0.16666666666666666,0.5,0.5714285714285714,0.058823529411764705,0.0,-0.0,0.0,-0.39814814814814814,0.8812987382987384,0.17989417989417988
245,Baenkelsaengerlied,,4.222934408182274,0.6944444444444445,0.43333333333333335,-1.0,0.5714285714285714,0.034482758620689655,0.0,-0.0,0.0,-0.40555555555555556,1.0,0.5193219287077258
247,Unmoegliche Dinge,,4.0586565155438254,0.643939393939394,0.4090909090909091,-1.0,0.37142857142857144,0.11904761904761904,0.0,-0.0,-0.18181818181818182,-0.1590909090909091,0.7628434247599334,0.9676745626453636
248,Lied zum langen Tanz der Ditmarsen,,4.149406201745599,0.6388888888888888,0.2777777777777778,1.0,0.4032258064516129,0.20588235294117646,0.0,-0.0,0.0,-0.16666666666666666,0.9628608760332898,0.9614240944240944
249,Altes Tanzlied der Ostfriesen,,3.850104242925264,0.5555555555555556,0.07142857142857142,1.0,0.2727272727272727,0.07317073170731707,0.0,-0.0,0.0,-0.09523809523809523,0.9540601389491966,0.6171224835910312
251,Das Kchuehorn,,4.133751931672016,0.7359649122807019,0.4605263157894737,-1.0,0.6351351351351351,0.02666666666666667,0.0,-0.0,-0.05263157894736842,-0.2429824561403509,0.9357721686217543,0.5184586630028456
252,Der Schaefer von der neuen Stadt,,3.277205670242195,0.6266666666666667,0.14,0.5,0.0,0.02040816326530612,-0.0196078431372549,-0.27450980392156865,0.0,-0.16,0.8511765529523558,0.5056529668296551
253,Tanzlied des 15. Jahrhunderts,,4.452050004176358,0.6288888888888888,0.14444444444444443,-1.0,0.35648148148148145,0.10112359550561797,0.0,-0.02962962962962963,-0.022222222222222223,-0.28296296296296297,0.9051865971318727,0.9722462618093628
254,Nachbildung eines alten Mai- und Tanzspielliedes aus der Schweiz,,3.8822678152256884,0.6439393939393938,0.11363636363636363,-1.0,0.3541666666666667,0.18604651162790697,0.0,-0.03125,-0.22727272727272727,-0.022727272727272728,0.7553115013031299,0.6472831285807692
256,Volksmeldie des 14. Jahrhunderts,,2.909091186052705,0.5897435897435896,0.3076923076923077,0.5,0.3684210526315789,0.32,-0.022727272727272728,-0.06818181818181818,0.0,-0.01282051282051282,0.6070166777824181,0.8278725698578222
259,Tanz- und Scherzliedchen,,4.121696233273448,0.6060606060606061,0.09090909090909091,-1.0,0.41304347826086957,0.10465116279069768,0.0,-0.0,0.0,-0.25757575757575757,0.9054414610127062,0.364864815936703
261,Der lustige Bauer,,3.7070551251683326,0.5192307692307693,0.17307692307692307,-1.0,0.4264705882352941,0.049019607843137254,0.0,-0.03571428571428571,0.0,-0.17307692307692307,0.6705326954050593,0.3958736055739385
262,Der Vorreihen,,3.3631040844648354,0.49895833333333334,0.1875,-1.0,0.203125,0.1746031746031746,-0.012658227848101266,-0.0,-0.09375,-0.020833333333333332,0.8457929060034323,0.4499105414501903
264,Alte niederlaendische Tanzmelodie,,4.004735394230673,0.6166666666666667,0.3,-1.0,0.43333333333333335,0.034482758620689655,0.0,-0.0,0.0,-0.31666666666666665,0.9564805782150835,0.48392909203038714
265,Albas Vertreibung,,4.207093366598455,0.6833333333333333,0.3,-1.0,0.5,0.0,0.0,-0.0,0.0,-0.31666666666666665,0.9655714873059924,0.45847812070753796
266,Tanzlied,,3.431465861395715,0.390625,0.09375,-1.0,0.10810810810810811,0.0,0.0,-0.0,0.0,-0.25,0.768559289267075,0.4920765359794682
270,Tandernack up dem Rhin,,2.6993828557063853,0.7083333333333333,0.375,0.5,0.25,0.06666666666666667,-0.05555555555555555,-0.05555555555555555,0.0,-0.0625,0.44395424836601305,0.5651508295625943
271,Gelamors,,4.02393262738795,0.5766420361247948,0.04310344827586207,-1.0,0.2636363636363636,0.09565217391304348,-0.00546448087431694,-0.09289617486338798,0.0,-0.07963875205254517,0.844860591674677,0.7995498503507698
274,Deutscher dantz,,3.5572571077081565,0.5875350140056022,0.2647058823529412,-1.0,0.2903225806451613,0.13636363636363635,0.0,-0.0,-0.23529411764705882,-0.04411764705882353,0.7776651216167345,0.4766078545486464
276,An den Most,,3.7746668964316035,0.5576923076923077,0.19230769230769232,-1.0,0.4117647058823529,0.04,0.0,-0.0,-0.07692307692307693,0.0,0.8915047820930175,0.5690897161485398
277,Weingruss,,4.075254227975665,0.3888888888888889,-0.1,-1.0,-0.2857142857142857,0.0,0.0,-0.09523809523809523,0.0,-0.1,0.7377031430561597,0.13229018492176386
281,Trinkreime,,3.9308330075721383,0.5769230769230769,0.11538461538461539,1.0,0.34375,0.16,0.0,-0.0,0.0,-0.23076923076923078,0.846412572934312,0.29163725766986637
282,Sauf - Messe,,3.4675105167680327,0.6302083333333334,0.25,0.5,0.4863013698630137,0.09523809523809523,0.0,-0.010869565217391304,-0.09375,-0.20364583333333333,0.7197935105490316,0.33182000028997527
284,Der Rebner,,4.427264130902815,0.7583333333333333,0.3,1.0,0.5285714285714286,0.05128205128205128,0.0,-0.0,0.0,-0.3833333333333334,0.9660859465737515,0.6422221403730195
285,So trinken wir alle,,3.6551603682558444,0.5666666666666668,0.0,-1.0,0.2692307692307692,0.20967741935483872,0.0,-0.0,0.0,-0.17916666666666667,0.7310310085125071,0.6187426765340733
289,Abendlust,,4.499677228945805,0.625,0.16666666666666666,-1.0,0.4318181818181818,0.0,0.0,-0.0,-0.16666666666666666,-0.3333333333333333,0.8881957344341245,0.27867002063983487
290,Muscatellerlied,,3.900500978463888,0.6055555555555556,0.3,-1.0,0.3611111111111111,0.034482758620689655,0.0,-0.0,0.0,-0.2611111111111111,1.0,0.49279404069320043
291,Muscatellerlied,,3.9563691863691868,0.4375,0.0625,-1.0,0.2777777777777778,0.06666666666666667,0.0,-0.0,-0.125,-0.08333333333333333,0.6619247419247418,0.0
293,Der Fuerstenberger,,4.012146936366301,0.6547619047619047,0.11904761904761904,-1.0,0.39855072463768115,0.0975609756097561,0.0,-0.0,0.0,-0.15873015873015872,0.9346575588526956,0.5820551840412365
294,Der Weinkenner,,3.2338002916578654,0.6296296296296297,0.2222222222222222,0.5,0.25,0.05660377358490566,-0.01098901098901099,-0.14285714285714285,0.0,-0.12962962962962962,0.752698338001898,0.4031774636423176
295,Trinklied,,3.942262412788729,0.37719298245614036,-0.05263157894736842,-1.0,0.3684210526315789,0.12162162162162163,0.0,-0.05263157894736842,0.0,-0.07017543859649122,0.671449608508432,0.9713817943229708
296,Trink aus!,,3.5692210494564574,0.5791666666666666,-0.0625,-1.0,0.16666666666666666,0.12903225806451613,0.0,-0.0,0.0,-0.14791666666666667,0.6967194622529862,0.545283845267987
299,Der Schlaftrunk,,3.910324312825277,0.5364583333333334,0.109375,1.0,0.15671641791044777,0.12698412698412698,0.0,-0.010752688172043012,-0.15625,-0.125,0.9261034633824081,0.7354025370111718
303,Martinsgans,,3.801024988055801,0.5544871794871795,0.07692307692307693,-1.0,0.1953125,0.11764705882352941,-0.012345679012345678,-0.0,-0.2692307692307692,-0.04807692307692308,0.8958516167376928,0.4797095437425026
304,Martinsgans,,3.693430103599937,0.6111811391223156,0.17647058823529413,-1.0,0.37058823529411766,0.06930693069306931,-0.006578947368421052,-0.07894736842105263,-0.09803921568627451,-0.12990196078431374,0.5682788625256545,0.4243081066738491
305,Der weltliche Rosenkranz - Ton,,4.547193842449261,0.525,0.0,-1.0,0.5,0.10526315789473684,0.0,-0.3684210526315789,0.0,-0.2,0.5590359477124183,0.0
306,Die Narrenkappe,,4.10889125242956,0.5833333333333333,0.0,0.5,0.7,0.06363636363636363,-0.0125,-0.1125,0.0,-0.047619047619047616,0.8421377516554065,0.8744374834581363
307,Der Narrentanz,,4.333272430369205,0.6060606060606061,0.0,-1.0,0.3888888888888889,0.07142857142857142,0.0,-0.02702702702702703,-0.09090909090909091,-0.22727272727272727,0.7544397759103642,0.1898971142709283
311,Bohnenlied,,3.3049249789966773,0.5864197530864197,0.18518518518518517,0.5,0.24324324324324326,0.07547169811320754,0.0,-0.045454545454545456,-0.25925925925925924,-0.07407407407407407,0.8432488244812422,0.5138821626962866
312,Bohnenlied,,3.7970295998709114,0.45,-0.3,-1.0,0.04054054054054054,0.08163265306122448,0.0,-0.012658227848101266,0.0,-0.09,0.9629003182687393,0.5225631662747554
314,Jacob von Artefelde,,4.022744689520847,0.3481481481481482,-0.4444444444444444,-1.0,0.1,0.08823529411764706,0.0,-0.0,0.0,-0.23333333333333334,0.7119357781426747,0.22688172043010751
316,Herr von Sain,,3.625374019339537,0.39880952380952384,-0.21428571428571427,-1.0,0.1,0.0,0.0,-0.0,0.0,-0.07142857142857142,0.6001094690749863,0.25925925925925924
318,Schuettensam,,3.629956818147659,0.3439958592132505,-0.17391304347826086,-1.0,0.02631578947368421,0.1111111111111111,0.0,-0.014492753623188406,-0.2608695652173913,-0.07246376811594202,0.561609459643371,0.21259230950631758
319,Schuettensam,,4.2962454212454215,0.6190476190476192,0.14285714285714285,-1.0,0.625,0.07692307692307693,0.0,-0.2857142857142857,0.0,-0.09523809523809523,0.391025641025641,0.0
320,Schuettensam,,3.759097691375675,0.6062925170068026,0.14285714285714285,-1.0,0.3191489361702128,0.09259259259259259,0.0,-0.02,-0.07142857142857142,-0.07738095238095237,0.7842357269765754,0.3839392771377045
323,Das Dollerlied,,3.5751008898905794,0.47222222222222227,-0.0625,-1.0,0.046875,0.09574468085106383,0.0,-0.0,0.0,-0.07093253968253968,0.8164899576523716,0.29817414881549
324,Das Dollerlied,,3.8384699353565206,0.4886904761904762,-0.07142857142857142,-1.0,0.16901408450704225,0.11818181818181818,0.0,-0.0,-0.25,-0.06726190476190476,0.8633307758296667,0.4530740591793224
330,Fraeulein von Britannia,,3.8208516166981727,0.6219696969696968,0.22727272727272727,-1.0,0.37254901960784315,0.12790697674418605,-0.01639344262295082,-0.0,-0.18181818181818182,-0.03409090909090909,0.6891807323686188,0.2399706617631146
332,Der Benzenauer,,3.6706494292758767,0.6166666666666667,0.08,-1.0,0.05405405405405406,0.030612244897959183,0.0,-0.0,-0.16,-0.06,0.8870273018386226,0.4964863483855081
333,Der Benzenauer,,3.6553872053872056,0.5416666666666666,0.0,-1.0,0.0,0.0,0.0,-0.0,0.0,-0.09722222222222221,0.5164983164983165,0.0
334,Der Benzenauer,,3.6279619073736717,0.5833333333333334,0.05555555555555555,1.0,0.14285714285714285,0.058823529411764705,0.0,-0.0,0.0,0.0,0.5161505161505161,0.0
335,Der Benzenauer,,4.736415302963291,0.5333333333333334,-0.1,-1.0,1.0,0.05263157894736842,0.0,-0.19047619047619047,0.0,-0.18333333333333332,0.4924303405572756,0.21052631578947367
338,Luthers Lied auf die zwei Maertyrer von Bruessel,,3.8944754641648176,0.5733082706766918,0.15789473684210525,-1.0,0.04838709677419355,0.02702702702702703,0.0,-0.023529411764705882,-0.42105263157894735,-0.07105263157894737,0.9336190432137637,0.5084481424467004
339,"Ein neues Liedlein, die evangelische Lehre betreffend",,4.206506211611629,0.5249999999999999,0.0,-1.0,0.32926829268292684,0.08974358974358974,0.0,-0.0,-0.2,-0.09166666666666666,0.6720745528980823,0.9782402891075417
340,"Ein neues Liedlein, die evangelische Lehre betreffend",,4.225005795310023,0.4733333333333333,0.025,1.0,0.3125,0.16666666666666666,0.0,-0.0,-0.2,-0.10416666666666666,0.8484321728691476,0.9782402891075417
345,Georg von Fronspergs Lied ueber Hofgunst,,3.51425959790649,0.5125,0.3,-1.0,-0.020833333333333332,0.08974358974358974,0.0,-0.02040816326530612,-0.35,-0.025,0.720993398368514,0.24573170731707317
346,Koenig Ludwig aus Ungarn,,3.356072185806696,0.6749999999999999,0.25,0.5,0.28,0.1794871794871795,0.0,-0.015384615384615385,-0.15,-0.05,0.9838625685158604,0.36868781860660027
347,Junker Balzer,,3.771320932217064,0.36921768707482994,-0.17857142857142858,-1.0,0.11764705882352941,0.09259259259259259,0.0,-0.058823529411764705,-0.21428571428571427,-0.08333333333333333,0.54248017708471,0.20044540377565354
350,Geistlicher Weckruf,,3.940397712123379,0.6195652173913043,0.2391304347826087,-1.0,0.38372093023255816,0.1111111111111111,0.0,-0.0,-0.08695652173913043,-0.20652173913043478,0.7460966287191333,0.2522217791954634
351,Geistlicher Weckruf,,3.9450035837250828,0.548076923076923,0.15384615384615385,-1.0,0.23255813953488372,0.14705882352941177,0.0,-0.0,-0.23076923076923078,-0.13141025641025642,0.89113333450517,0.288039323195816
352,"Wacht auf, ihr Deutschen alle!",,4.003938238824047,0.5128205128205129,0.038461538461538464,-1.0,0.19811320754716982,0.16666666666666666,0.0,-0.0,-0.2692307692307692,-0.1346153846153846,0.8503074412146994,0.25602087147628383
353,"Frisch auf, in Gottes Namen",,3.97272207968936,0.5549019607843138,0.014705882352941176,-1.0,0.22560975609756098,0.09701492537313433,0.0,-0.009900990099009901,-0.11764705882352941,-0.16176470588235295,0.9052876742387053,0.6093307414899638
354,"Frisch auf, in Gottes Namen!",,4.175943506797529,0.5131578947368421,-0.07894736842105263,-1.0,0.20634920634920634,0.02702702702702703,0.0,-0.0,0.0,-0.25,1.0,0.6545160643174546
359,Schweizerton,,3.830544210207706,0.5436507936507936,0.023809523809523808,-1.0,0.16666666666666666,0.0975609756097561,0.0,-0.0,-0.23809523809523808,-0.06349206349206349,0.6603554655904915,0.22034551786826811
362,Zeitenlied,,4.248570964178457,0.47,0.08,1.0,0.3,0.08163265306122448,0.0,-0.0,-0.16,-0.09333333333333332,0.9072954710024632,0.9795748129038848
363,Das Meydenburger Lied,,3.6868876918288684,0.674074074074074,0.2222222222222222,-1.0,0.35185185185185186,0.20588235294117646,0.0,-0.0,-0.2222222222222222,-0.07407407407407407,0.5250777370777371,0.23230769230769233
364,Lied auf  Magdeburges Belagerung,,3.9298988734802256,0.575438596491228,0.13157894736842105,1.0,0.38095238095238093,0.10810810810810811,0.0,-0.0,-0.21052631578947367,-0.061403508771929814,0.6195087098669254,0.17824358291518327
365,Klaglied ueber Kriegsnoth,,3.521014293588893,0.6266666666666666,0.22,0.5,-0.5,0.09183673469387756,0.0,-0.2545454545454545,0.0,-0.08,0.8583811023522454,0.5132578047184041
366,Zriny's Tod,,3.9633256558443155,0.5,-0.10526315789473684,1.0,0.1774193548387097,0.12162162162162163,0.0,-0.0,0.0,-0.10964912280701755,1.0,0.3073843580745269
367,Wilhelmus van Nassouwe,,4.1279709015564565,0.5877777777777777,0.23333333333333334,-1.0,0.43617021276595747,0.13793103448275862,0.0,-0.0,0.0,-0.15555555555555553,0.8401569103693728,0.9795748129038848
368,Wilhelmus van Nassouwe,,3.5362076332578622,0.6333333333333333,0.23529411764705882,1.0,0.5416666666666666,0.16666666666666666,0.0,-0.0,0.0,-0.0196078431372549,0.6822175251102625,0.56134304932407
369,Wilhelmus van Nassouwen,,3.8126627606352033,0.5371553884711778,-0.18421052631578946,-1.0,0.21,0.12162162162162163,0.0,-0.0,0.0,-0.11278195488721804,0.8737630302281445,0.516373482354495
370,Wilhelmus van Nassouwen,,3.5375764833203256,0.6006666666666667,0.16,-1.0,0.3157894736842105,0.08163265306122448,0.0,-0.013888888888888888,0.0,0.0,0.6605330518567116,0.6883310552850721
374,Landsknechtorden,,3.96031872573377,0.7430555555555555,0.375,1.0,0.3888888888888889,0.15217391304347827,0.0,-0.0,-0.08333333333333333,-0.13333333333333333,0.6611257346826264,0.9777557929835107
381,Landsknecht - Marsch,,3.512387208864093,0.5833333333333335,0.3333333333333333,-1.0,0.2375,0.08571428571428572,0.0,-0.0625,-0.05555555555555555,-0.1712962962962963,0.7783352467079852,0.5429143960185415
384,Liebeslied eines Landsknechts,,4.007642702964345,0.4342592592592592,-0.19444444444444445,-1.0,0.1595744680851064,0.05714285714285714,0.0,-0.0,-0.2222222222222222,-0.12407407407407407,0.731910140872405,0.3016990488503094
386,Soldatenliedlein,,3.921621523404132,0.55,0.0625,-1.0,0.28,0.1,0.0,-0.038461538461538464,0.0,-0.2708333333333333,0.4884703557312253,0.9563562958780351
387,Schenkenbachs Reuterlied,,4.143350754638399,0.48333333333333334,0.0,-1.0,0.09523809523809523,0.05084745762711865,0.0,-0.0,-0.23333333333333334,-0.13333333333333333,1.0,0.25103988297257857
388,Schenkenbachs Reuterlied,,4.202820653165481,0.49404761904761907,0.10714285714285714,-1.0,0.25,0.037037037037037035,0.0,-0.0,-0.21428571428571427,-0.19642857142857142,0.8232927736376012,0.13105413105413105
391,Der Reiter zu Braunschweig und das Maedchen,,4.269141740343864,0.5760416666666667,0.21875,-1.0,0.32608695652173914,0.08064516129032258,0.0,-0.0,-0.3125,-0.15104166666666666,0.7256174044085719,0.977249207370542
394,Der feine Reiter,,3.9775855559891253,0.5624999999999999,0.03571428571428571,1.0,0.26229508196721313,0.11818181818181818,-0.014285714285714285,-0.04285714285714286,0.0,-0.16666666666666666,0.8001328778994161,0.7827441762090769
395,Reiters Abschied,,4.589366175946578,0.5745614035087719,-0.07894736842105263,-1.0,0.20535714285714285,0.0945945945945946,0.0,-0.05970149253731343,-0.2631578947368421,-0.11754385964912281,0.9016505089892186,0.9830410998417083
396,Der Jaeger,,3.4635561780659234,0.4583333333333333,0.041666666666666664,-1.0,0.13636363636363635,0.15217391304347827,0.0,-0.06666666666666667,-0.16666666666666666,-0.08333333333333333,0.3956057709850814,0.14957264957264957
397,Jaeger - Romanze,,3.7959225417348987,0.5642857142857143,0.2857142857142857,-1.0,0.3,0.07692307692307693,-0.043478260869565216,-0.0,0.0,-0.03571428571428571,0.7653337890179995,0.9497478544846965
398,Jaeger und Graefin,,3.8393487439658354,0.6014492753623187,0.2391304347826087,-1.0,0.47297297297297297,0.06666666666666667,0.0,-0.019230769230769232,-0.13043478260869565,-0.13043478260869565,0.7775831949801197,0.4869599323484615
401,Der wolgemute Jaeger,,4.114505616734433,0.6588235294117647,0.14705882352941177,1.0,0.4418604651162791,0.07575757575757576,0.0,-0.019230769230769232,-0.17647058823529413,-0.14411764705882352,0.584762279379837,0.1879432624113475
402,Altes Jagdhorn - Stueckchen,,3.981506404834171,0.6099290780141844,0.13829787234042554,-1.0,0.35714285714285715,0.06451612903225806,0.0,-0.26881720430107525,0.0,-0.04964539007092198,0.7463811436893997,0.34759526701158366
403,Jagd - und Liebeslied des Herzogs Ulrich von Wuertemberg,,3.7307901600439237,0.5930555555555556,0.125,-1.0,0.2,0.06382978723404255,0.0,-0.05,-0.25,-0.010416666666666666,0.81082776339805,0.5053199616576942
404,Jaegers Beruf,,3.916550568626224,0.6128787878787878,0.022727272727272728,-1.0,0.19,0.1744186046511628,0.0,-0.014925373134328358,-0.2727272727272727,-0.0606060606060606,0.7885648782221363,0.32600592656392585
405,Die neue Jagd,,3.918721997942863,0.5933333333333334,0.02,0.5,0.20588235294117646,0.10204081632653061,0.0,-0.0,0.0,-0.2733333333333333,0.9878367346938776,0.9803770599676735
409,Ruhmlied auf Sachsens Bergbau,,4.7601197076047645,0.47149122807017546,0.02631578947368421,-1.0,1.0,0.06,0.0,-0.35064935064935066,0.0,-0.13157894736842105,0.8006551396385572,0.5920608313519446
411,Die Schreiber (Studenten),,4.301106132265076,0.5144927536231885,0.021739130434782608,-1.0,0.40540540540540543,0.07777777777777778,0.0,-0.0,-0.08695652173913043,-0.04710144927536231,0.8666829322278822,0.9799839782066673
412,Bettelmoench,,3.9699669568500053,0.5793650793650793,0.38095238095238093,1.0,0.2641509433962264,0.15853658536585366,0.0,-0.0,-0.2857142857142857,-0.24206349206349204,0.918430068704725,0.28026794607556854
413,Der Baer,,3.7888248214110285,0.6666666666666667,0.4230769230769231,1.0,0.4107142857142857,0.12,0.0,-0.0,0.0,-0.24358974358974358,0.9695156695156694,0.458584620998414
414,Der Faltenrock,,3.399537952787953,0.6770833333333334,0.4375,0.5,0.4807692307692308,0.1,0.0,-0.0,0.0,-0.2125,0.9198746438746438,0.35318925518925515
